genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1895	lpp1632	VBILegPne27771_1895	Q5X4P4	1822681	1823799	-	1119		N-acetylglucosamine related transporter, NagX	FIG00004308	PLF_445_00001125	PGF_00023779			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1896	lpp1633	VBILegPne27771_1896	Q5X4P3	1823960	1824556	+	597		hypothetical protein	FIG00758609	PLF_445_00002536	PGF_02069248			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1897	lpp1634	VBILegPne27771_1897	Q5X4P2	1824720	1825232	+	513		hypothetical protein	FIG00759133	PLF_445_00002598	PGF_02069291			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1898	lpp1635	VBILegPne27771_1898	Q5X4P1	1825291	1827618	-	2328		Penicillin-insensitive transglycosylase (EC 2.4.2.-) & transpeptidase PBP-1C	FIG00148580	PLF_445_00001032	PGF_03197083		2.4.2.-|Pentosyltransferases.	00230|Purine metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1899	lpp1636	VBILegPne27771_1899	Q5X4P0	1827781	1833546	+	5766		Alpha-2-macroglobulin	FIG00141624	PLF_445_00000692	PGF_00046003			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1900	lpp1637	VBILegPne27771_1900	Q5X4N9	1833794	1835155	-	1362		hypothetical protein	FIG00758628	PLF_445_00047139	PGF_02069277			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1901	lpp1638	VBILegPne27771_1901	Q5X4N8	1835358	1836725	-	1368		hypothetical protein	FIG00760584	PLF_445_00001891	PGF_02065003			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1902	lpp1639	VBILegPne27771_1902	Q5X4N7	1836897	1837721	-	825		hypothetical protein	FIG00758205	PLF_445_00002113	PGF_02067330			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1903	lpp1640	VBILegPne27771_1903	Q5X4N6	1837986	1838543	+	558		hypothetical protein	FIG00759512	PLF_445_00002707	PGF_02069354			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1904	lpp1641	VBILegPne27771_1904	Q5X4N5	1838869	1841094	-	2226		hypothetical protein	FIG00758271	PLF_445_00001713	PGF_02065141			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1905	lpp1642	VBILegPne27771_1905	Q5X4N4	1841397	1842287	+	891		hypothetical protein	FIG00757935	PLF_445_00002012	PGF_02066276			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1906	lpp1643	VBILegPne27771_1906	Q5X4N3	1842391	1844508	+	2118		hypothetical protein	FIG00759923	PLF_445_00002312	PGF_02065141			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1907	lpp1644	VBILegPne27771_1907	Q5X4N2	1844505	1845083	-	579	purN	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)	FIG00000253	PLF_445_00001467	PGF_00033968	GO:0004644|phosphoribosylglycinamide formyltransferase activity	2.1.2.2|Phosphoribosylglycinamide formyltransferase	00230|Purine metabolism;00670|One carbon pool by folate
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1908	lpp1645	VBILegPne27771_1908	Q5X4N1	1845080	1846399	-	1320	purD	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	FIG00000235	PLF_445_00001464	PGF_07750515	GO:0004637|phosphoribosylamine-glycine ligase activity	6.3.4.13|Phosphoribosylamine--glycine ligase	00230|Purine metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1909	lpp1646	VBILegPne27771_1909	Q5X4N0	1846396	1847895	-	1500	purF	Amidophosphoribosyltransferase (EC 2.4.2.14)	FIG00000179	PLF_445_00000972	PGF_00050995	GO:0004044|amidophosphoribosyltransferase activity	2.4.2.14|Amidophosphoribosyltransferase	00230|Purine metabolism;00250|Alanine, aspartate and glutamate metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1910	lpp1647	VBILegPne27771_1910	Q5X4M9	1847918	1848898	-	981	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	FIG00000195	PLF_445_00001465	PGF_00033936	GO:0004639|phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	6.3.2.6|Phosphoribosylaminoimidazolesuccinocarboxamide synthase	00230|Purine metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1911	lpp1648	VBILegPne27771_1911	Q5X4M8	1848879	1850138	-	1260	purQ	Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3) / Domain of unknown function	FIG01960129	PLF_445_00001322	PGF_00033960	GO:0004642|phosphoribosylformylglycinamidine synthase activity	6.3.5.3|Phosphoribosylformylglycinamidine synthase	00230|Purine metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1912	lpp1649	VBILegPne27771_1912	Q5X4M7	1850138	1851181	-	1044	purM	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	FIG00000222	PLF_445_00001466	PGF_00033954	GO:0004641|phosphoribosylformylglycinamidine cyclo-ligase activity	6.3.3.1|Phosphoribosylformylglycinamidine cyclo-ligase	00230|Purine metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1913	lpp1650	VBILegPne27771_1913	Q5X4M6	1851181	1853523	-	2343	purL	Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)	FIG01303876	PLF_445_00001253	PGF_00033961	GO:0004642|phosphoribosylformylglycinamidine synthase activity	6.3.5.3|Phosphoribosylformylglycinamidine synthase	00230|Purine metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1914	lpp1651	VBILegPne27771_1914	Q5X4M5	1853676	1854389	-	714		hypothetical protein	FIG00638284	PLF_445_00001580	PGF_00385389			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1915	lpp1652	VBILegPne27771_1915	Q5X4M4	1854460	1854654	-	195		hypothetical protein	FIG00638284	PLF_445_00002140	PGF_02067622			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1916	lpp1653	VBILegPne27771_1916	Q5X4M3	1854956	1856305	-	1350		Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)	FIG00000709	PLF_445_00001296	PGF_08652177	GO:0047134|protein-disulfide reductase activity	1.8.1.8|Protein-disulfide reductase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1917	lpp1654	VBILegPne27771_1917	Q5X4M2	1856433	1856594	-	162		hypothetical protein	FIG01497484	PLF_445_00002636	PGF_02069317			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1918	lpp1655	VBILegPne27771_1918	Q5X4M1	1856847	1857698	-	852		Putative NAD(P)-dependent oxidoreductase EC-YbbO	FIG00920802	PLF_445_00001142	PGF_03373042			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1919	lpp1656	VBILegPne27771_1919	Q5X4M0	1858242	1859444	-	1203		hypothetical protein	FIG00759111	PLF_445_00002296	PGF_02069076			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1920	lpp1657	VBILegPne27771_1920	Q5X4L9	1859481	1860725	-	1245		Flagellar hook-length control protein FliK	FIG00001074	PLF_445_00002067	PGF_00005481			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1921	lpp1658	VBILegPne27771_1921	Q5X4L8	1860909	1861535	+	627		hypothetical protein	FIG00759099	PLF_445_00002339	PGF_02069116			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1922	lpp1659	VBILegPne27771_1922	Q5X4L7	1861620	1864295	+	2676	acnA	Aconitate hydratase (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)	FIG00138200	PLF_445_00047310	PGF_00029269	GO:0003994|aconitate hydratase activity;GO:0047456|2-methylisocitrate dehydratase activity	4.2.1.3|Aconitate hydratase;4.2.1.99|2-methylisocitrate dehydratase	00020|Citrate cycle (TCA cycle);00630|Glyoxylate and dicarboxylate metabolism;00640|Propanoate metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1923	lpp1660	VBILegPne27771_1923	Q5X4L6	1864560	1865954	+	1395		hypothetical protein	FIG00757991	PLF_445_00000080	PGF_00389177			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1924	lpp1661	VBILegPne27771_1924	Q5X4L5	1866148	1869300	-	3153	putA	Proline dehydrogenase (EC 1.5.5.2) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)	FIG00001101	PLF_445_00000027	PGF_00037522		1.5.5.2|Proline dehydrogenase;1.2.1.88|L-glutamate gamma-semialdehyde dehydrogenase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1925	lpp1662	VBILegPne27771_1925	Q5X4L4	1869857	1870534	+	678		hypothetical protein	FIG00758053	PLF_445_00000159	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1926	lpp1663	VBILegPne27771_1926	Q5X4L3	1870966	1871331	+	366		Activator of ProP osmoprotectant transporter	FIG01479835	PLF_445_00000497	PGF_02070671			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1927	lpp1664	VBILegPne27771_1927	Q5X4L2	1871359	1872051	-	693	ubiG	3-demethylubiquinol 3-O-methyltransferase (EC 2.1.1.64) @ 2-polyprenyl-6-hydroxyphenyl methylase (EC 2.1.1.222)	FIG01306713	PLF_445_00000482	PGF_00417755	GO:0008689|3-demethylubiquinone-9 3-O-methyltransferase activity	2.1.1.64|3-demethylubiquinol 3-O-methyltransferase;2.1.1.222|2-polyprenyl-6-hydroxyphenol methylase	00130|Ubiquinone and other terpenoid-quinone biosynthesis
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1928	lpp1665	VBILegPne27771_1928	Q5X4L1	1872038	1872757	-	720		Uracil DNA glycosylase superfamily protein	FIG00758250	PLF_445_00000235	PGF_00182103			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1929		VBILegPne27771_1929		1872911	1873024	+	114		hypothetical protein	FIG00638284	PLF_445_00002846	PGF_02069438			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1930	lpp1666	VBILegPne27771_1930	Q5X4L0	1873027	1874706	+	1680		hypothetical protein	FIG00758460	PLF_445_00022040	PGF_02064100			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1931	lpp1667	VBILegPne27771_1931	Q5X4K9	1874842	1876482	+	1641		hypothetical protein	FIG00758358	PLF_445_00001890	PGF_02064992			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1932	lpp1668	VBILegPne27771_1932	Q5X4K8	1876569	1877825	-	1257	umuC	Error-prone, lesion bypass DNA polymerase V (UmuC)	FIG00001358	PLF_445_00002159	PGF_00424726			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1933	lpp1669	VBILegPne27771_1933	Q5X4K7	1877825	1878349	-	525	umuD	Error-prone repair protein UmuD	FIG00001422	PLF_445_00001760	PGF_07518314			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1934	lpp1670	VBILegPne27771_1934	Q5X4K6	1878515	1879738	+	1224		Carboxypeptidase G2	FIG01508118	PLF_445_00000365	PGF_00861818			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1935	lpp1671	VBILegPne27771_1935	Q5X4K5	1879735	1880778	+	1044	astA	Arginine N-succinyltransferase (EC 2.3.1.109)	FIG00020169	PLF_445_00000361	PGF_00776999	GO:0008791|arginine N-succinyltransferase activity	2.3.1.109|Arginine N-succinyltransferase	00330|Arginine and proline metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1936	lpp1672	VBILegPne27771_1936	Q5X4K4	1880792	1882279	+	1488	astD	Succinylglutamic semialdehyde dehydrogenase (EC 1.2.1.71)	FIG00014703	PLF_445_00000455	PGF_00054560		1.2.1.71|Succinylglutamate-semialdehyde dehydrogenase	00330|Arginine and proline metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1937	lpp1673	VBILegPne27771_1937	Q5X4K3	1882285	1883631	+	1347	astB	Succinylarginine dihydrolase (EC 3.5.3.23)	FIG00003226	PLF_445_00000149	PGF_00054543		3.5.3.23|N-succinylarginine dihydrolase	00330|Arginine and proline metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1938	lpp1674	VBILegPne27771_1938	Q5X4K2	1883643	1884368	+	726		Spermidine synthase-like protein	FIG00758510	PLF_445_00001278	PGF_10495763			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1939	lpp1675	VBILegPne27771_1939	Q5X4K1	1884446	1884787	-	342		hypothetical protein	FIG00758540	PLF_445_00002142	PGF_02067644			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1940	lpp1676	VBILegPne27771_1940	Q5X4K0	1885233	1885790	-	558	frr	Ribosome recycling factor	FIG00000202	PLF_445_00000871	PGF_00048926	GO:0006412|translation		
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1941	lpp1677	VBILegPne27771_1941	Q5X4J9	1885780	1886523	-	744	pyrH	Uridylate kinase (EC 2.7.4.22)	FIG00001819	PLF_445_00000323	PGF_02923127	GO:0033862|UMP kinase activity	2.7.4.22|UMP kinase	00240|Pyrimidine metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1942	lpp1678	VBILegPne27771_1942	Q5X4J8	1886520	1887398	-	879	tsf	Translation elongation factor Ts	FIG00000191	PLF_445_00000915	PGF_06936561	GO:0003746|translation elongation factor activity;GO:0006414|translational elongation		
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1943	lpp1679	VBILegPne27771_1943	Q5X4J7	1887464	1888228	-	765	rpsB	SSU ribosomal protein S2p (SAe)	FIG00037273	PLF_445_00000621	PGF_04505269	GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation		
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1944	lpp1680	VBILegPne27771_1944	Q5X4J6	1888562	1888972	+	411		16 kD immunogenic protein	FIG01628196	PLF_445_00002368	PGF_02069143			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1945		VBILegPne27771_1945		1889012	1889125	-	114		hypothetical protein	FIG00638284	PLF_445_00002932	PGF_02069483			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1946		VBILegPne27771_1946		1889148	1889306	-	159		hypothetical protein	FIG00758160	PLF_445_00002557	PGF_02069265			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1947	lpp1681	VBILegPne27771_1947	Q5X4J5	1889482	1889940	+	459		hypothetical protein	FIG00758999	PLF_445_00002128	PGF_02067491			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1948	lpp1682	VBILegPne27771_1948	Q5X4J4	1890005	1891693	-	1689		hypothetical protein	FIG00759178	PLF_445_00002306	PGF_02069084			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1949	lpp1683	VBILegPne27771_1949	Q5X4J3	1892084	1893769	-	1686		Eukaryotic huntingtin interacting protein B	FIG01363675	PLF_445_00001836	PGF_02064441			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1950	lpp1684	VBILegPne27771_1950	Q5X4J2	1893865	1894629	+	765		Methionine aminopeptidase (EC 3.4.11.18)	FIG00000036	PLF_445_00000414	PGF_06629251	GO:0004239|methionyl aminopeptidase activity	3.4.11.18|Methionyl aminopeptidase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1951	lpp1685	VBILegPne27771_1951	Q5X4J1	1894616	1897201	+	2586	glnD	[Protein-PII] uridylyltransferase (EC 2.7.7.59) / [Protein-PII]-UMP uridylyl-removing enzyme	FIG00002864	PLF_445_00000108	PGF_05562713	GO:0008773|[protein-PII] uridylyltransferase activity	2.7.7.59|[Protein-PII] uridylyltransferase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1952	lpp1686	VBILegPne27771_1952	Q5X4J0	1897223	1897648	-	426		tRNA-specific adenosine-34 deaminase (EC 3.5.4.33)	FIG00000291	PLF_445_00000481	PGF_07596127		3.5.4.33|tRNA(adenine(34)) deaminase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1953	lpp1687	VBILegPne27771_1953	Q5X4I9	1897663	1899240	-	1578	guaA	GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	FIG01304662	PLF_445_00000034	PGF_00006935		6.3.5.2|GMP synthase (glutamine-hydrolyzing)	00230|Purine metabolism;00983|Drug metabolism - other enzymes
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1954	lpp1688	VBILegPne27771_1954	Q5X4I8	1899243	1900715	-	1473	guaB	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	FIG00020613	PLF_445_00000779	PGF_10048015	GO:0003938|IMP dehydrogenase activity	1.1.1.205|IMP dehydrogenase	00230|Purine metabolism;00983|Drug metabolism - other enzymes
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1955	lpp1689	VBILegPne27771_1955	Q5X4I7	1900924	1901754	+	831	minD	Septum site-determining protein MinD	FIG00000519	PLF_445_00000894	PGF_02950579			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1956	lpp1690	VBILegPne27771_1956	Q5X4I6	1901751	1902020	+	270	minE	Cell division topological specificity factor MinE	FIG00000827	PLF_445_00000707	PGF_05220786			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1957	lpp1691	VBILegPne27771_1957	Q5X4I5	1902336	1904822	-	2487	fadE	Acyl-CoA dehydrogenase	FIG00009149	PLF_445_00000363	PGF_10428547			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1958	lpp1692	VBILegPne27771_1958	Q5X4I4	1904915	1905700	-	786		Predicted hydrolase or acyltransferase PA1621	FIG00758551	PLF_445_00001137	PGF_00035928			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1959	lpp1693	VBILegPne27771_1959	Q5X4I3	1905697	1906572	-	876		hypothetical protein	FIG00758975	PLF_445_00047133	PGF_02072354			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1960	lpp1694	VBILegPne27771_1960	Q5X4I2	1906565	1907656	-	1092		Glycerol-3-phosphate ABC transporter, ATP-binding protein UgpC (TC 3.A.1.1.3)	FIG00027233	PLF_445_00001117	PGF_09994213			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1961	lpp1695	VBILegPne27771_1961	Q5X4I1	1907656	1908483	-	828		Glycerol-3-phosphate ABC transporter, permease protein UgpE (TC 3.A.1.1.3)	FIG00001871	PLF_445_00000764	PGF_08154601			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1962	lpp1696	VBILegPne27771_1962	Q5X4I0	1908480	1909358	-	879		Glycerol-3-phosphate ABC transporter, permease protein UgpA (TC 3.A.1.1.3)	FIG00007316	PLF_445_00000763	PGF_02903501			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1963	lpp1697	VBILegPne27771_1963	Q5X4H9	1909508	1910479	+	972		Quinone oxidoreductase	FIG00002982	PLF_445_00001693	PGF_02062977			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1964	lpp1698	VBILegPne27771_1964	Q5X4H8	1910653	1911936	-	1284	clcA	Voltage-gated H(+)/2Cl(-) exchange transporter ClcA	FIG00553949	PLF_445_00000402	PGF_07370370			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1965	lpp1699	VBILegPne27771_1965	Q5X4H7	1911929	1914076	-	2148	trpE	Anthranilate synthase, aminase component (EC 4.1.3.27) / Anthranilate synthase, amidotransferase component (EC 4.1.3.27)	FIG00133923	PLF_445_00000086	PGF_00056828	GO:0004049|anthranilate synthase activity	4.1.3.27|Anthranilate synthase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1966	lpp1700	VBILegPne27771_1966	Q5X4H6	1914350	1914646	+	297	gatC	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)	FIG00000432	PLF_445_00047193	PGF_07836795		6.3.5.6|Asparaginyl-tRNA synthase (glutamine-hydrolyzing);6.3.5.7|Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	00970|Aminoacyl-tRNA biosynthesis;00970|Aminoacyl-tRNA biosynthesis
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1967	lpp1701	VBILegPne27771_1967	Q5X4H5	1914649	1916100	+	1452	gatA	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)	FIG00000359	PLF_445_00000699	PGF_06522349		6.3.5.6|Asparaginyl-tRNA synthase (glutamine-hydrolyzing);6.3.5.7|Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	00970|Aminoacyl-tRNA biosynthesis;00970|Aminoacyl-tRNA biosynthesis
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.1968	lpp1702	VBILegPne27771_1968	Q5X4H4	1916104	1917537	+	1434	gatB	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	FIG00000399	PLF_445_00000700	PGF_00067554		6.3.5.6|Asparaginyl-tRNA synthase (glutamine-hydrolyzing);6.3.5.7|Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	00970|Aminoacyl-tRNA biosynthesis;00970|Aminoacyl-tRNA biosynthesis
